Customer_Age,Gender,Account_Balance,Num_Transactions,Credit_Score,Years_with_Bank,Loan_Amount,Has_CreditCard,Churn
32,Male,29185.598634612943,40,625.8419401349311,5,11929.488698796566,1,0
66,Male,54920.48158447799,53,594.5772789980601,2,8330.26177177015,1,0
41,Male,40692.053931929135,50,673.7699648761902,9,14065.039968373305,0,0
21,Female,83756.42984671357,47,663.6366928584337,10,8480.653254920162,1,0
29,Female,91788.10369134847,36,652.8667036773353,8,13054.055013660538,1,0
54,Female,23958.87133722967,41,704.9705524924534,6,9251.623718800856,0,0
54,Female,80667.57435953701,52,617.12551582117,5,23441.0225309586,1,0
60,Female,39417.59826855727,45,726.7192619371756,18,15653.096301756374,0,0
23,Male,53677.08068201702,42,565.7350271663066,18,6976.2187442942395,0,1
56,Female,60806.35572652392,34,628.7494033644524,2,21726.372190661546,1,0
63,Female,105415.15408888682,39,672.297993456477,12,7333.867071759096,1,0
41,Female,34903.756824227865,43,515.6926684134081,8,2487.358488706792,0,1
28,Male,80868.74306608256,25,614.7287191857921,4,14975.660100537541,1,1
30,Male,30712.389795759555,38,699.8224047982646,4,30258.115394719833,0,1
51,Female,28985.16037898164,35,620.086087147135,9,378.68696867290055,1,0
42,Male,60711.586210478876,30,522.4171107735078,9,4352.096627447225,0,0
24,Male,60543.23727474307,44,587.8860244600634,12,21020.205305286756,1,0
69,Female,0.0,42,555.8416468222963,14,9861.428803104318,0,0
21,Male,88989.90723438744,41,684.7342729321521,3,19895.588537972348,1,0
25,Male,6522.146889228723,37,658.2101068864625,6,8300.088744464425,1,0
37,Male,56351.56409716746,42,540.6977805950404,15,16135.69741927341,0,0
46,Female,93190.38629013264,33,535.342224226672,19,28955.79140308391,0,0
68,Female,115229.59916721698,41,599.2600327014316,4,5443.282823825033,1,1
62,Female,50923.75340778551,42,652.1904038527543,1,23190.086481098435,1,1
63,Male,24176.272909572806,39,602.9692916604987,9,20437.654373056695,1,0
27,Female,92263.70564419896,42,674.5158580138359,16,3086.04599120873,1,0
60,Male,81628.91375300655,34,672.0900679202292,9,19471.204189934186,0,0
51,Male,47775.19276053812,47,687.261264378687,12,15582.449030900849,1,0
43,Male,44606.563544769844,37,551.0666223518086,14,15728.752079309836,1,0
58,Female,42065.195908514215,50,630.6926117629307,15,17692.140531613622,0,0
66,Female,51385.33660663416,43,725.2802902111664,16,12197.07324467356,1,0
20,Female,67901.70356004077,42,602.969484466628,8,15560.791671539182,0,0
23,Female,45849.63543158071,37,593.0514084883466,10,16931.619400322306,1,0
22,Male,49010.49311094399,42,615.8170626239806,14,20968.46351108423,0,0
22,Female,76031.9754852644,32,614.0612352880491,17,2782.711732975351,0,0
64,Male,22939.646473528184,38,658.5031178520583,3,25327.087171928833,1,0
40,Female,50601.60700216052,50,609.2934404896907,4,5757.677255526294,0,0
66,Female,18101.47452252246,35,508.61337873809464,16,21093.027713171097,1,1
26,Female,62710.31183382253,40,732.9720273619116,14,15635.56079418224,0,0
52,Male,11514.864796453134,44,685.449466134462,14,4750.74925761042,0,0
37,Male,82250.25317066074,42,660.435728924944,16,19225.163757632035,0,0
66,Male,27134.065105199865,35,643.4079222311184,8,7436.746886438631,1,1
59,Male,15685.53586596364,52,627.4105870092094,18,23550.364441261117,1,0
52,Male,50909.66760245956,43,594.0023347276112,7,9313.321291990047,0,1
67,Female,102777.68229192626,51,518.5691644291463,3,3040.111219156981,1,0
35,Male,77779.81133553939,59,763.9207278459573,6,27270.76084029036,0,0
34,Male,11942.14736365086,37,651.4625525004695,16,16450.58936989527,0,0
41,Male,26421.86830888647,38,537.222456984798,4,21937.529006090524,1,1
20,Male,50109.990668857325,44,578.1692538155789,19,8188.224969973062,0,0
49,Female,115958.82904427155,45,671.3136356316594,2,0.0,1,1
52,Male,36526.1463007783,40,669.9172166438901,4,28401.619392702218,0,1
55,Female,36727.86890742014,31,597.6745056275071,2,14948.58550256841,1,1
30,Female,98185.73467200453,45,574.5492334944582,7,18930.815153308373,0,0
64,Female,64872.68013155939,56,609.9445189207994,15,20252.76624478615,0,0
42,Male,86325.00068246853,41,514.9408431793005,17,12316.871575874484,0,1
26,Female,41822.511495600884,47,616.7037936595065,14,16809.83638092413,0,0
21,Male,57459.10380677368,35,617.4483280428194,11,27751.620740043556,0,0
31,Male,92890.79655470612,38,756.8652875355089,17,14740.470168965358,1,0
54,Male,56378.978081605004,38,618.4520534206838,5,22536.8105313566,1,0
51,Male,88076.32993816158,35,667.6993775861647,14,0.0,0,0
28,Male,69681.68251086326,27,761.8801292338826,17,23990.085042553714,0,0
58,Female,34009.273039527034,45,575.2898110618105,2,2823.965615952211,1,1
20,Female,59592.06969134943,38,606.2716557452461,7,23075.270592268003,1,0
45,Male,84534.59980687583,34,612.2417119892667,4,18125.049763610168,0,1
46,Female,76735.40477967213,40,532.7793977718682,8,14232.634591408974,0,0
26,Male,58993.67753947929,54,631.6950684853817,1,14203.294230336562,0,0
20,Female,12707.14027571251,42,731.437409390744,10,12978.151253141323,0,0
42,Female,15100.212964757098,40,709.1888053019354,1,8434.643844451493,0,1
51,Female,20417.360259322093,34,732.7590715461678,1,13352.189770959629,0,0
29,Female,47238.944830836226,43,605.6339022697778,4,32664.472620072713,1,1
59,Female,50572.0531576638,36,570.9572644883611,17,25418.453686277837,0,0
26,Male,23114.714972649424,33,807.9235609473883,5,8031.974571820529,0,0
32,Male,85562.81984240041,40,665.0340902944295,14,17141.499218618304,1,0
57,Female,28405.77306948644,61,537.1337707178334,6,15767.833305891452,1,1
42,Male,25736.023948324764,54,829.2276839289706,7,13861.652455922627,1,0
22,Female,62205.89384714872,46,643.7014027062943,8,6977.779546900166,0,0
28,Male,84347.62799983071,39,443.6843612091848,18,18567.18387845322,1,1
51,Female,111371.36549532917,49,751.8170208284171,4,21768.573039317092,0,0
41,Female,74563.62636257944,34,488.2743738188411,3,8328.810519465758,1,0
32,Female,99495.74296809049,50,670.1891529965156,4,30644.33133831366,1,0
55,Male,29698.583706835954,43,708.9711290581736,16,27176.025993884432,1,0
25,Male,113993.48151652499,46,697.6975646077078,13,19385.32447160986,0,0
22,Female,13462.888736112793,38,758.9262640767771,11,5146.242378649493,1,1
65,Female,47404.01865280799,42,721.1988754473573,11,18211.269007876497,1,0
43,Male,74016.31298946937,37,779.9645239644525,5,17255.82401251572,1,0
35,Male,19869.57460760141,35,643.4908901883024,1,19105.242209747972,0,0
23,Male,36823.747701866654,44,621.0469146129302,14,27723.71417831789,0,0
54,Male,32851.93676775915,43,625.7343198261806,19,13592.207563067037,0,1
65,Male,52244.47481875664,42,746.1553300190651,5,31382.612637245948,0,0
30,Female,95539.57141681685,42,605.2434851562365,6,18252.03476795,0,0
45,Male,60420.626657195266,44,709.3182945944777,19,12676.294594709881,1,0
22,Female,48423.40139414956,35,589.8066546775764,12,34195.01765365129,1,1
30,Female,0.0,43,591.0724737766843,14,21639.13520016072,0,0
34,Male,71668.88012096447,44,732.8999217922794,17,11362.128904340218,1,0
67,Male,79750.38522445448,38,680.5666095113748,7,15673.73271157154,1,0
57,Female,17499.50580474471,35,498.8250764025093,1,20081.86417483627,0,1
62,Male,58325.691006936955,44,590.2329453301713,17,13793.111785717265,0,0
49,Female,64825.20475830117,52,470.04015734768143,6,16071.262952359602,0,0
46,Male,84115.04393259235,38,623.713021813856,4,8462.371170698229,1,1
68,Male,41880.78854386315,33,630.860192627115,14,1518.4437535367342,0,0
20,Male,38115.99097288007,46,616.8171201693593,8,15851.354581957696,0,0
57,Female,48587.567538290954,45,734.4544832929874,18,16120.222577807099,0,0
51,Male,92110.9263194346,43,678.9137822250296,13,19216.956732462837,1,0
57,Female,86096.13605431675,47,822.60958251837,8,10390.482343150426,1,0
44,Male,59466.367445689655,44,687.388316835699,16,4275.565643674679,1,0
30,Female,85494.4131797072,28,688.6766263006523,5,7277.404242021212,0,0
62,Male,782.7198286960338,33,669.0395887178952,3,23445.0700547186,1,0
50,Female,79791.35515233813,35,631.1690669806254,13,9667.10950233943,0,0
23,Female,32030.845929653835,41,604.5245793814281,15,11463.352113569905,0,0
41,Female,104175.61235989654,38,633.5511562569156,4,12500.691489351106,1,0
36,Female,33393.882201669396,33,636.764525449459,3,10045.790645705678,0,0
33,Female,38680.94586915888,37,643.4053991557354,2,9454.313379737334,1,1
57,Female,74060.59325327945,41,694.519099895582,4,8031.011482929516,0,0
45,Male,76473.85336952591,46,671.0051453267106,6,26205.2525965456,0,0
50,Female,48841.69803082038,39,613.8150217396483,4,20440.80546674344,1,1
65,Female,69285.10086057577,36,598.3299151812647,17,24982.5661852019,0,0
58,Female,72384.49538321217,33,665.6994796763496,7,26594.7180516867,1,0
30,Male,69827.86640145085,36,585.1282673539749,18,0.0,1,1
60,Male,49886.127061040104,39,620.1183602630507,10,17747.637136224614,0,0
62,Male,72630.27560214227,31,612.805815673053,17,10310.57092881345,0,0
42,Female,95159.26012541234,49,819.823274878736,4,23934.47715482679,0,1
59,Male,29362.788019529336,44,560.8074688951899,19,9068.230374059509,0,0
53,Male,38998.49911145485,39,594.5154279236891,7,6566.8019490903225,0,1
44,Female,60681.39080901448,37,611.1096263185257,13,3527.6331147751825,0,0
55,Female,33594.39898329918,37,618.3622506264708,3,12578.600712169584,0,0
24,Male,14914.906644318486,39,719.9866288540373,8,22319.56210022649,0,0
22,Female,87328.07439704891,40,632.1928465027903,11,17049.337734890494,0,0
60,Female,4280.2933493437595,41,557.3062057481194,16,5378.813878910849,0,0
62,Female,49940.43256189161,51,750.1639856698407,19,32221.272722895126,0,0
68,Female,78973.60799396677,31,668.454730058879,9,20196.309115932545,1,0
48,Male,66667.49473755181,41,679.4366492898534,10,21219.280926061492,0,0
40,Female,50318.76585052619,42,695.5585785820118,6,25280.230618781265,0,0
59,Male,32564.01058662602,43,563.7571113267418,3,1878.2752909937626,0,0
27,Male,68596.69532869842,42,649.5183346899627,8,7708.5268912969395,1,0
49,Male,35290.139038328176,33,707.4873455993709,6,21584.09085539418,0,0
60,Male,66648.31465795657,43,605.181120626446,8,8514.093375828186,1,0
47,Female,63522.94120586891,38,671.4662448083293,14,12799.892221959613,1,0
56,Female,63775.82272637839,46,688.0462984554815,8,14378.074777349599,0,0
48,Female,43992.03102051461,39,547.8030740746603,11,4780.75689096066,0,0
35,Male,110875.22773336974,41,577.7287387156724,10,12113.46254293088,0,0
53,Male,68955.16584675937,26,490.0656354977417,10,22316.02573881466,1,0
19,Male,53032.27689450882,30,665.8713661295842,11,20835.63111854273,1,0
31,Female,66606.7643265451,38,781.9478798690722,1,23904.117295739743,1,0
30,Male,40638.45890189224,37,601.5471829638581,15,23079.006990326372,0,0
46,Female,50342.38753805234,41,636.5118782049884,5,18246.991405620673,0,0
29,Female,119797.99830298792,42,720.9326418443802,14,17613.427986477596,1,0
56,Female,40815.47983894229,45,668.6112951872097,8,17026.64608085294,1,0
19,Female,58055.68249338959,40,581.841687439071,17,9983.622661968315,1,1
49,Male,48597.37875625585,50,756.8415310830346,4,6760.442210235091,1,1
30,Female,34009.15142938051,36,663.8126969563705,4,9483.2212310408,0,0
63,Male,70527.12475549516,45,633.7449057148681,18,12391.765467540248,0,0
44,Female,60911.804416355226,48,639.5390195581417,19,9753.39244205779,1,0
66,Male,82775.68272499819,40,691.3608223334513,3,18310.653907871325,0,1
58,Male,80264.44800825012,41,607.0629447050533,9,16615.16172851401,1,0
34,Female,82517.69297604989,47,760.0134553341744,7,17474.587989761745,1,0
57,Female,37044.915678725156,47,738.1043338352222,2,17811.26452732624,0,1
48,Female,76024.0199800774,35,650.5935844205537,9,24565.311502276265,0,0
51,Male,76631.78765725237,37,654.3126570464117,6,14931.416860903197,0,0
41,Female,34473.425044828604,46,590.7770796189417,6,23066.95547067689,1,0
62,Female,52034.593944319015,39,605.3862419035972,16,19132.68286383334,1,0
52,Male,23597.197588025796,26,570.5222561421646,2,24037.068293080687,0,0
65,Female,76740.5658095071,42,635.71478270478,16,27917.038675092575,0,0
23,Male,76625.56173609933,45,654.3640463969213,3,19613.19663983256,0,0
36,Female,95759.06997795889,44,538.6945581912914,16,15830.145997375988,1,0
47,Male,54280.03730464136,57,698.2238275257899,12,15778.462539546465,1,0
24,Male,71286.7396640949,41,589.0382095393104,3,11238.671363505291,0,0
27,Female,84693.3775256327,40,678.8268206609586,11,10969.82282739155,0,0
58,Male,41152.71178613271,40,706.5075141498083,11,22216.93730649228,1,0
49,Female,37350.87146705752,37,741.4937735462395,16,7290.637660419554,0,0
51,Female,41927.869973095876,37,726.7937395732555,5,27918.18108449781,1,1
45,Male,51267.61329486947,54,765.9649684505639,8,13786.213976767842,0,0
32,Female,38236.14110884617,46,707.0842532609773,11,37896.62314498251,1,1
47,Male,43004.3072509694,50,661.7406834746571,11,9455.076585363062,1,0
54,Male,82022.87922583113,41,616.9128271442049,18,17001.511359842676,0,0
46,Male,57591.33421264269,45,641.6393482154052,19,12185.205838012647,0,0
39,Male,67667.4593414859,35,764.0623294065552,10,8655.327267653825,1,0
21,Male,46232.080297035616,42,636.1511108361939,4,23510.40280702975,0,0
37,Male,44590.864270441496,30,649.6398830583241,10,6155.56644481755,0,0
49,Male,67138.89723850993,40,753.335610314626,14,9591.403944206122,0,0
53,Male,63151.55820008513,29,633.6674511774452,6,19690.557671319286,1,0
67,Female,79449.66695770173,47,594.3636258159808,5,20959.686487595238,1,1
21,Female,92539.82495009982,36,729.3229789850756,15,3864.9166301798323,1,0
44,Male,42714.69489308988,40,592.0743929232974,5,19653.415081722993,0,0
34,Female,81529.61344409452,37,678.2672175693513,6,16031.199307330711,1,0
29,Female,33004.845807670936,37,666.0180551425278,19,7658.21313710776,0,0
39,Female,111844.46707008209,40,672.1017694499556,17,8688.947717315566,0,0
34,Female,40342.398671541785,43,480.61705086346115,14,0.0,1,0
27,Female,77265.764243919,33,704.6326752052761,11,28739.555422380625,1,0
18,Female,32818.99153138336,50,645.835352346367,14,23123.363319816057,1,0
39,Male,56197.72784633003,37,693.1398038629045,5,4686.839918574249,0,0
43,Female,98643.3285538379,45,685.0555345858927,13,21391.261382334367,0,0
35,Female,39557.39620034819,38,672.1151705480527,12,10407.821248402666,1,0
67,Female,115104.65419715556,37,622.1974085795831,19,22318.484290797598,0,0
31,Female,59868.110072273856,38,622.9700583383027,10,11031.411446727341,1,0
64,Male,84392.81344956665,42,646.1994397734667,13,12093.167239136334,1,0
46,Male,70073.61433759009,49,662.003123331334,15,12693.221857938683,1,0
29,Male,71426.00163990917,35,620.3199656812255,13,9741.157266709495,0,0
53,Male,24347.157071422385,41,716.0055485430081,4,26194.17100186643,1,0
52,Female,48178.68017554884,40,627.0509871265019,9,22188.21594465183,1,0
69,Male,89899.41156209259,36,581.4104132863393,19,15879.588306666234,1,0
29,Male,51391.96995575007,33,691.6664882188159,7,23196.545311886483,1,0
24,Male,63470.80206794533,43,781.6814455135982,15,1983.426278036326,0,0
46,Male,21314.446790771224,40,568.2713533348111,17,5172.3297715917415,0,0
28,Female,46560.5764749814,27,641.227887598825,14,18796.4380988637,0,0
50,Male,88075.98244078664,41,724.4730191330668,14,20884.29244646311,0,0
23,Female,27934.264201826492,40,689.8886862951474,9,17235.260370046013,0,0
64,Male,77926.97592490411,37,693.486827449264,16,0.0,0,0
32,Female,64444.45346462464,51,652.1339363272003,2,6501.323805298018,0,0
49,Female,54101.11284942054,35,463.93983301013174,14,18332.73493203335,1,1
68,Male,53001.88644194982,39,668.0496668042771,4,34411.77831393014,1,0
28,Male,47724.257548050315,38,676.1437855207994,3,24743.301320467424,0,0
40,Male,49950.72569857593,45,728.808751121046,3,27618.43438776618,1,1
43,Male,83243.50562027893,46,597.4322611537739,11,17717.803377522392,0,0
51,Female,49198.90464388064,41,767.7973700697052,5,17659.92784631502,0,0
63,Female,105189.75805480768,26,628.2687894331323,16,6732.1162619513925,1,0
51,Male,67488.3125760803,43,616.2153840205918,19,22614.576424412935,1,0
46,Male,45593.45177429319,51,599.5463627416065,9,14414.546379671978,1,0
21,Female,84334.14881214035,41,723.2430030987393,11,20541.859003709753,1,0
34,Male,75597.39857691442,41,573.2805295907538,12,15245.49082304748,0,0
52,Female,18645.588994308535,50,694.2348488606611,8,17232.947398005916,1,0
30,Male,34138.216074561555,50,593.4703929691007,14,14298.175069611025,0,1
58,Female,57114.49246993969,40,646.9089333646112,17,16796.997582583143,0,0
56,Female,20409.80163949506,31,543.2742160456106,15,23000.612460361845,1,0
32,Female,112263.24754929032,33,704.9763696566165,15,4870.163767446209,1,0
46,Female,80555.80455098354,42,639.497180931312,12,3056.62058947912,1,0
46,Female,59666.678824088456,39,689.0201201229878,9,18406.91662111119,0,0
28,Male,51432.33615966841,42,637.4756702949174,12,26524.594383260934,0,0
69,Female,45008.40864102503,50,686.9423536574046,19,28541.956934408656,1,0
49,Male,10899.19605072726,40,646.7723331136524,12,5204.718258319426,1,0
19,Female,16678.158708859264,51,701.8447334200958,11,11777.009316781012,0,0
64,Female,107528.01828169018,40,687.3650298644029,6,3166.2779644407256,1,0
31,Male,99339.99098081462,34,663.7369665256947,8,10595.10698890304,1,0
37,Male,45605.556126898984,35,586.9897533164274,11,23982.78476039489,1,1
39,Male,82699.97890456143,41,619.3826377803769,3,14896.865731532802,1,1
28,Male,72660.51937492577,49,595.945119726301,16,12009.007363009696,1,1
44,Female,75607.19891622105,44,750.0086231531245,6,19360.686051289682,1,0
20,Male,24370.555887482362,38,704.6251194437269,9,8639.58328152423,1,0
34,Female,14795.551936746,50,652.6423781439162,9,27743.82691905486,0,0
61,Male,89564.85897674723,36,610.6495189630488,6,15058.279777931788,1,0
45,Male,10517.542424079249,39,594.7160121909507,5,11785.646056320806,1,1
46,Female,56295.16146543712,40,658.5732612733883,1,19694.793878364893,0,0
38,Female,50807.441844555324,42,779.024671094389,3,22514.28928168837,0,0
